name,follower_count,gender,sum(voteup_count),expertivity
三杯茶,11,1,0,-0.10234057199999999
Alan Huang,2501,1,20,-0.03737002
品闲,0,1,0,-0.10262759099999999
朱彤彤,0,2,1,-0.10262759099999999
大熊,99,1,3,-0.100044424
nationalflag,14,1,0,-0.102262294
思扬,5478,0,4,0.040307623
两只狗害怕,11,1,3,-0.10234057199999999
林伟,443,1,0,-0.09106857300000001
Wendell,96,1,36,-0.100122702
jerry chen,7,2,1,-0.102444942
阿修比,54,2,1,-0.101218591
刘岩,0,0,1,-0.10262759099999999
知乎用户,1531,1,65,-0.062679834
winnie Shao,4008,0,275,0.001951514
动点科技,154,2,8,-0.098609332
知乎用户,0,0,0,-0.10262759099999999
御園麻由,75,0,0,-0.100670646
Coco Hu,7,0,0,-0.102444942
林小溪,3639,1,25,-0.007676652
voillion,0,2,1,-0.10262759099999999
sahalasa,1,1,0,-0.10260149800000001
kiman,3530,1,284,-0.010520743999999999
知乎用户,443,1,27,-0.09106857300000001
暗灭,34089,1,13,0.7868427459999999
木头,3,1,0,-0.102549313
法布,0,2,0,-0.10262759099999999
Nebula.Trek,2043,1,2,-0.049320427
Tracing,16,1,14,-0.10221010900000001
焦yiru,117,0,5,-0.09957475699999999
VinerL,11,1,3,-0.10234057199999999
Zzcode,37,1,0,-0.101662165
知乎用户,13,1,2,-0.102288387
白楚,301,1,0,-0.09477372099999999
明雨,0,0,1,-0.10262759099999999
知乎用户,412,1,0,-0.091877443
Misquith,42,0,3,-0.10153170199999999
梦里总相逢,0,2,0,-0.10262759099999999
K.Zhang,1816,0,17,-0.055243445
fengwei liu,1738,1,0,-0.057278667000000005
知乎用户,253,1,0,-0.096026165
Lealinvin,11,1,9,-0.10234057199999999
Dialektik,624,1,3,-0.086345814
Silvia Wang,19,0,6,-0.10213183099999999
曾梁,32,1,3,-0.10179262800000001
习多朤,33,1,1,-0.101766535
薛刚,0,2,0,-0.10262759099999999
hhb,0,2,0,-0.10262759099999999
朱某人,5740,1,8,0.047143882000000005
曹盼,5,1,1,-0.102497128
知乎用户,59,1,0,-0.10108812800000001
张天亮,304,1,51,-0.094695443
黑鲸超哥,462,1,10,-0.090572814
九机房主,195,1,1,-0.097539535
于人明,315,2,5,-0.094408424
林殇,0,2,1,-0.10262759099999999
tzlxxian,0,2,5,-0.10262759099999999
屌丝,7,1,0,-0.102444942
Mr.Rice,12,1,0,-0.10231448
Osris,3052,1,5,-0.022993002999999998
知乎用户,570,1,9,-0.087754814
放浪者,7131,1,83,0.08343867599999999
鸣魅,216,1,0,-0.096991591
AliAliAli,469,0,61,-0.090390165
sunsetsky,2,1,1,-0.102575405
知乎用户,10,1,30,-0.102366665
刘心海,20,1,0,-0.102105739
知乎用户,2,1,0,-0.102575405
yhz yhz,45,0,0,-0.101453424
玩陷阱音乐的道士,5,2,0,-0.102497128
李大米,6,1,0,-0.102471035
知乎用户,601,1,0,-0.08694594300000001
大岛雅人,120,1,6,-0.09949648
Zijia,38,1,305,-0.101636072
知乎用户,2,2,2,-0.102575405
JJZHK,0,2,0,-0.10262759099999999
jx5502,0,2,0,-0.10262759099999999
qifan,5,0,1,-0.102497128
小鸡蛋的理想,88,1,3,-0.100331443
知乎用户,783,0,81,-0.082197092
黄有,16,1,7,-0.10221010900000001
Yihui,952,1,16,-0.077787444
王Wiuian,5,2,0,-0.102497128
见月明,7,1,3,-0.102444942
赵熙,2273,1,1,-0.043319131
新智元,52623,2,273,1.270442828
乐也,1807,1,26,-0.055478279000000005
OnlyTime,20,1,4,-0.102105739
天岳,1,1,0,-0.10260149800000001
方杰锋,23,1,2,-0.102027461
程杲,443,1,12,-0.09106857300000001
单良,159,0,1,-0.09847886900000001
知乎用户,174,0,10,-0.09808748
戴浩,4,1,0,-0.10252322
灵魂机器,2811,1,2,-0.029281317
余霆嵩,201,1,1,-0.09738298
菜菜的苹果,3,0,0,-0.102549313
王伟康,25,1,1,-0.10197527599999999
王子卓,2021,1,107,-0.049894464000000006
知乎用户,125,1,0,-0.09936601699999999
武伟,1559,2,7,-0.061949240999999995
大奶牛,50,1,13,-0.101322961
无角度,1,2,0,-0.10260149800000001
知乎用户,26,1,0,-0.10194918300000001
王家玮,7,2,2,-0.102444942
马騳骉,27,2,18,-0.101923091
EINSTEIN,33,1,0,-0.101766535
Dhtzliu,226,1,6,-0.096730665
Zhenghui Wong,4,1,2,-0.10252322
SakuraFlandre,109,0,1,-0.09978349800000001
知乎用户,318,1,2,-0.09433014699999999
杨超,2474,1,12,-0.03807452
石头,0,2,1,-0.10262759099999999
杜洛瓦,567,1,251,-0.087833091
耳东陈,4718,1,5,0.020477254
邹哥亮,1019,1,83,-0.07603924
五口言也,187,1,7,-0.097748276
知乎用户,2,1,0,-0.102575405
Talen Chen,0,1,0,-0.10262759099999999
机器人孔博博,21875,1,5,0.468147839
知乎用户,1108,1,45,-0.07371699999999999
王伟,8,1,0,-0.10241885
传火的小服泥,95,2,17,-0.100148794
D Young,1340,1,3,-0.067663519
佐佐木琲世,55,1,0,-0.101192498
Godzilla,471,1,3,-0.09033798
happyli,149,1,16,-0.098739795
石头,18,1,22,-0.102157924
鹤宝宝,0,2,2,-0.10262759099999999
顾筱,31,1,0,-0.10181872
知乎用户,22,1,2,-0.102053554
维你,14,2,1,-0.102262294
谢 天,252,1,50,-0.096052258
yang元祐,53909,1,20,1.303997901
cOMMANDO,523517,1,2,13.557287400000002
宴之敖者,45,1,1,-0.101453424
知乎用户,589,1,7,-0.087259054
知乎用户,14467,1,0,0.27485392399999997
Yuhang Liu,143532,1,5,3.6424941889999998
杨振,8,2,2,-0.10241885
知乎用户,3109,0,0,-0.021505725
刘羽西,31,2,0,-0.10181872
常青松,1,0,0,-0.10260149800000001
知乎用户,34,1,3,-0.10174044300000001
Jason Zeng,0,1,19,-0.10262759099999999
废柴大蜗牛,238,0,6,-0.096417554
王浩,1150,0,3,-0.072621111
周开拓,3919,1,125,-0.000370726
谢谢表扬,4,0,0,-0.10252322
X-STATION,293,2,1,-0.09498246099999999
知乎用户,87,1,0,-0.100357535
知乎用户,716,1,2,-0.083945295
脆脆家的花骨朵,0,0,7,-0.10262759099999999
知乎用户,254,1,1,-0.09600007199999999
知乎用户,12,1,1,-0.10231448
ersan,73,1,4,-0.100722831
饣并,4,1,1,-0.10252322
知乎用户,258,1,5,-0.095895702
凌食趾,0,2,0,-0.10262759099999999
小赖sqLai,3872,1,675,-0.0015970779999999998
Kenneth,48558,1,24,1.164376446
Picharen,1,1,0,-0.10260149800000001
职景相机,617,2,217,-0.08652846199999999
马肖肖,150,1,62,-0.09871370199999999
tu6ge,12,1,2,-0.10231448
希尔贝壳,174,2,24,-0.09808748
爽菀菀,0,0,0,-0.10262759099999999
Lan,1,2,0,-0.10260149800000001
知乎用户,20,1,23,-0.102105739
王宝勋,317,1,1,-0.09435623900000001
刘超,248,1,0,-0.09615662800000001
Sindy Liu,40,0,2,-0.101583887
好奇宝宝,0,2,0,-0.10262759099999999
Reynolds,68,2,0,-0.10085329400000001
Gilbert.Wu,7,1,4,-0.102444942
知乎用户,77799,1,104,1.927349901
一些丧东西,1,1,1,-0.10260149800000001
codefollower,1900,1,326,-0.053051667999999996
知乎用户,75,0,2,-0.100670646
gogoing,2,2,1,-0.102575405
林荣彬,120,1,1,-0.09949648
邓文博,58892,1,8,1.434017282
谜锔,24,1,13,-0.10200136800000001
臧大为,36960,1,5,0.861754575
李延垒,5,2,0,-0.102497128
CurvaNord,60,1,7,-0.101062035
吴秉哲,0,1,0,-0.10262759099999999
无涯,38,1,156,-0.101636072
小瓶子,33,1,9,-0.101766535
woshiguye,3,2,11,-0.102549313
光速,0,2,0,-0.10262759099999999
[已重置],10,2,0,-0.102366665
enen,2,2,4,-0.102575405
yin9zui,3,1,1,-0.102549313
知乎用户,59,1,29,-0.10108812800000001
知乎用户,656,0,0,-0.085510851
为师者说,32,1,30,-0.10179262800000001
常非常,2796,1,67,-0.029672706
mjwz5294,1,2,7,-0.10260149800000001
五军都督府,54,1,19,-0.101218591
李骏,17,2,0,-0.10218401699999999
知乎用户,445,1,0,-0.091016388
胜勋,581,1,2,-0.087467795
知乎用户,4,2,31,-0.10252322
eita,3,1,1,-0.102549313
管他叫大靖,242,1,10,-0.09631318400000001
杀掉那只猫,322,1,25,-0.094225776
miao君,7677,1,19,0.097685231
十九,29,0,0,-0.101870905
破破,1415,1,5,-0.065706574
知乎用户,6,1,35,-0.102471035
陈袜子,6638,0,2,0.070575029
Seele許,20,2,4,-0.102105739
唐永毅,97,1,2,-0.100096609
田亮,958,1,3,-0.077630888
钟典,1552,1,6,-0.062131889
王刚,2804,1,3,-0.029463965
黑猫Q形态,22347,1,153,0.480463542
老艾,92,1,0,-0.10022707199999999
向日葵,2,2,0,-0.102575405
水点三青,65,1,12,-0.100931572
李大虾,460,1,10,-0.090624999
shawn,13,1,63,-0.102288387
林小北,205,1,2,-0.097278609
海星,120,1,1,-0.09949648
知乎用户,49,1,2,-0.10134905400000001
qnfg-miss,2,0,0,-0.102575405
木生,0,2,0,-0.10262759099999999
知乎用户,188,1,6,-0.097722184
海派营销,47,2,2,-0.101401239
牛先生,2,2,11,-0.102575405
Xiao Zhang,5117,1,1,0.030888198
知乎用户,41,0,0,-0.101557794
知乎用户,229,1,0,-0.09665238699999999
肌肉铠甲,23,1,4,-0.102027461
naiveman,1020,1,2,-0.076013148
笙箫,11,1,0,-0.10234057199999999
zhiaixuexi,3,1,0,-0.102549313
知乎用户,98,1,5,-0.100070517
zxf8665905,23,1,1,-0.102027461
沈阳阳,36,1,1,-0.10168825699999999
donglee,4,1,2,-0.10252322
玛莉蓓尔,1268,0,3,-0.069542185
知乎用户,1020,1,1,-0.076013148
郑哲东,3332,1,124,-0.015687077
一直跑下去,6,1,0,-0.102471035
Markboo,82,1,17,-0.10048799800000001
秦茾,27,0,31,-0.101923091
知乎用户,7087,1,3,0.082290602
知乎用户,55,2,7,-0.101192498
linzhenjie,244,1,1,-0.09626099800000001
知乎用户,7,0,3,-0.102444942
Fisher Yu余梓彤,1424,1,2,-0.065471741
吴痕,4012,1,1,0.002055885
Oo2oO,384,1,3,-0.09260803599999999
初学,681,2,0,-0.084858536
知乎用户,1047,1,20,-0.07530864799999999
加价,252,1,0,-0.096052258
知乎用户,189,1,4,-0.097696091
申华章,9284,1,0,0.139616025
陈运锦,4856,1,34,0.024078032000000003
郑娇娇,18,2,0,-0.102157924
名不好取,2,2,0,-0.102575405
知乎用户,50344,1,351,1.210977813
且听风雨,855,1,21,-0.080318425
Python进阶者,1265,1,13,-0.069620463
Yifan LIU,58,0,2,-0.10111422
知乎用户,213,0,5,-0.097069869
知乎用户,5,1,0,-0.102497128
木糖醇,0,2,0,-0.10262759099999999
知乎用户,4,1,0,-0.10252322
叶哲泰,578,1,1,-0.087546073
回眸一笑倒苍生,3796,1,8,-0.003580115
Nash Equilibrium,2719,1,78,-0.031681836
smarsu,6,2,4,-0.102471035
stormfeng,10,1,1,-0.102366665
Dai Zhongxiang,262,1,37,-0.09579133199999999
Cnrangerace,39,1,13,-0.10160998
Haven Feng,377,1,107,-0.092790684
付恒,802,1,4,-0.081701333
知乎用户,81,0,0,-0.100514091
dxshhh,15,2,0,-0.102236202
知乎用户,2,1,11,-0.102575405
大白兔,18,1,1,-0.102157924
蓦风星吟,2048,1,8,-0.049189964
tao cui,93,1,210,-0.10020098
冰不语,1974,1,0,-0.051120816
知乎用户,1,1,5,-0.10260149800000001
从不毒舌可达鸭,34176,1,1,0.7891128009999999
bright,367,2,0,-0.09305161
沈子尚,7,0,0,-0.102444942
maxint,560,1,44,-0.08801574
Dadastan,221,1,523,-0.096861128
狄南君,4,2,0,-0.10252322
知乎用户,247,0,266,-0.096182721
华德禹,38,1,0,-0.101636072
OneV,40,1,0,-0.101583887
徐超,562,2,2,-0.087963554
SQ Shen,0,1,1,-0.10262759099999999
紫烬,238,1,9,-0.096417554
星辰之林,627,1,11,-0.08626753599999999
知乎用户,9,1,1,-0.10239275699999999
仁孟,80,1,20,-0.100540183
知乎用户,1868,1,1,-0.053886631
徐辰,5377,1,0,0.037672271
蔡建明,436,1,7,-0.091251221
UIDX,3701,1,8,-0.006058911
不炉斋,47,1,0,-0.101401239
MKFMIKU,364,1,1,-0.093129887
知乎用户,86,1,6,-0.100383628
popper0912,3,2,0,-0.102549313
章鱼,0,2,0,-0.10262759099999999
知乎用户,400,1,994,-0.09219055400000001
haha kim,4946,1,12,0.026426365
Jeffk,7,2,3,-0.102444942
高斯定理,72,1,0,-0.100748924
Elliot,12,1,3,-0.10231448
老冰,5,2,0,-0.102497128
一只小灿,70,0,18,-0.100801109
龙套青年,8,0,0,-0.10241885
藏云阁主,70,1,13,-0.100801109
tracy要开心,208,0,3,-0.09720033199999999
腾天,96813,1,101,2.423474427
刘涛,4,2,1,-0.10252322
阿酥w,20,0,1,-0.102105739
陈vein,2,1,1,-0.102575405
xiaoyazidan,14,1,0,-0.102262294
Mono Sang,183,1,0,-0.097852646
AI搬运工,196,2,1,-0.097513443
小乖他爹,1164,1,0,-0.072255815
陈挽魇,2,2,0,-0.102575405
Gundam,102,1,10,-0.09996614599999999
伟伟酱,23,1,3,-0.102027461
宋乔乔是小公举,141,0,16,-0.098948535
知乎用户,6,1,0,-0.102471035
herbzq,839,1,0,-0.080735907
zhenght,58,1,7,-0.10111422
徐子威,8,1,1,-0.10241885
Smile HaHa,18,1,2,-0.102157924
Woody Lin,169,1,8,-0.098217943
K-onigin,102,0,1,-0.09996614599999999
Rui Huang,370,1,15,-0.09297333199999999
圈圈虫,921,1,4,-0.078596314
1opera,123,0,0,-0.099418202
知乎用户,9559,1,7,0.146791487
孙小明,2,1,1,-0.102575405
laike9m,10406,1,37,0.168891912
简少年,13450,1,1,0.24831775899999997
袁林,39,1,0,-0.10160998
幸运星,141247,1,73,3.582872618
想飞的猫,1261,1,27,-0.069724833
罗hc,3,0,1,-0.102549313
习翔宇,1379,1,11,-0.066645908
OS Mac,43,0,4,-0.10150560900000001
cheng he,20,1,9,-0.102105739
知乎用户,7,1,96,-0.102444942
Frank小四,53,1,0,-0.101244683
PENG Bo,25869,1,685,0.572361647
wipenHan,281,1,2,-0.09529557300000001
卢昭金,19,1,1,-0.10213183099999999
机电楼大阳台,710,1,27,-0.08410185099999999
LiangLi,5,1,2,-0.102497128
老邓同学,31,2,0,-0.10181872
知乎用户,28,1,0,-0.101896998
遇见更好的自己,396,1,10,-0.092294925
知乎用户,2466,1,288,-0.038283261
ThankLord,1,2,1,-0.10260149800000001
stalker,190,1,1,-0.09766999800000001
周军,48,1,11,-0.101375146
瓜瓜,43,0,2,-0.10150560900000001
尘浩,26,1,2,-0.10194918300000001
知乎用户,2294,1,32,-0.042771187
jacksu,603,1,11,-0.086893758
Peter,13,1,44,-0.102288387
王伟,67,1,0,-0.10087938699999999
知乎用户,145,1,1,-0.098844165
winlandiano,109,1,2,-0.09978349800000001
黎马forZhaoju,289,1,4,-0.095086832
jiongjiongzj,13,1,2,-0.102288387
丁尹,1447,1,3,-0.064871611
知乎用户,17,0,6,-0.10218401699999999
kimmking,2502,1,2,-0.037343928
fly qq,19575,1,200,0.408134879
阿里云云栖社区,142094,2,1365,3.604973043
复杂网络,576,1,2,-0.08759825800000001
知乎用户,461,1,431,-0.09059890599999999
石川,17495,1,15,0.35386229
Eyvon,30,1,0,-0.101844813
GANTS,0,2,0,-0.10262759099999999
知乎用户,2355,1,246,-0.041179539
知乎用户,1107,1,23,-0.073743092
YE Y,16135,1,229,0.318376366
钧娃,3,1,5,-0.102549313
知乎用户,27,0,0,-0.101923091
知乎用户,26,0,0,-0.10194918300000001
Alpha2015,3,1,0,-0.102549313
kjk,1,2,0,-0.10260149800000001
知乎用户,4261,1,4,0.00855294
知乎用户,238,1,3,-0.096417554
王东岳,3434,1,0,-0.013025633
知乎用户,2171,1,1,-0.045980575
BeautyJing,1,2,1,-0.10260149800000001
王旭竞,211,1,0,-0.097122054
非凡大陆,5,2,4,-0.102497128
cuimolei,60,1,176,-0.101062035
朽木雕龙,15,1,2,-0.102236202
知乎用户,1188,0,1,-0.071629592
Bruno,34,1,6,-0.10174044300000001
大尾巴羊,456,1,1,-0.090729369
星沉,212,0,1,-0.097095961
咫尺天涯,39,1,2,-0.10160998
星尘纪元,124,2,1,-0.099392109
代成雷,7,1,0,-0.102444942
柚子仔,418,1,15,-0.09172088800000001
尚理爱文,1,1,0,-0.10260149800000001
丁果,829,1,1,-0.080996833
JackBlack,1,2,0,-0.10260149800000001
魔都潇生客,2825,1,2,-0.028916021
咚咚啦,0,1,0,-0.10262759099999999
知乎用户,2909,1,1,-0.026724242999999998
六子,2797,0,19,-0.029646613
爱吃山竹的竹鼠,25,1,2,-0.10197527599999999
Yop,3446,1,0,-0.012712521999999999
123456,0,2,0,-0.10262759099999999
王哲,93,2,2,-0.10020098
黄展鹏,187,2,0,-0.097748276
知乎用户,3,1,2,-0.102549313
人类补全计划监理,1463,1,1,-0.06445413
哎呦我靠丶,0,2,0,-0.10262759099999999
杨傻大,2049,1,29,-0.049163872000000004
陈浩,17,1,1,-0.10218401699999999
瓜尔佳百川,1551,1,0,-0.062157982
RAC HHH,261,1,18,-0.095817424
隔壁老王,3,0,7,-0.102549313
小木曾冬马,27,0,0,-0.101923091
知乎用户,127,1,24,-0.09931383199999999
演喜剧的寒小默,3,1,12,-0.102549313
李蕾蕾,2,1,8,-0.102575405
一蓑烟雨任平生,64,1,9,-0.100957665
回归猴子,86,2,1,-0.100383628
叶新新,0,1,2,-0.10262759099999999
知乎用户,135,1,9,-0.09910509099999999
陈朝才,51,1,66,-0.10129686800000001
Daniel,235,1,2,-0.09649583199999999
兴趣使然千里冰封,9551,1,35,0.14658274699999999
JASON WANG,13,1,3,-0.102288387
老杨叔聊志愿填报,67579,1,34,1.66068362
知乎用户,31,1,1,-0.10181872
孙君意,71,2,22,-0.100775017
白色源代码,1140,1,57,-0.072882037
知乎用户,18,1,9,-0.102157924
远行人,47,1,10,-0.101401239
小熊酱,63,2,9,-0.100983757
键盘车侠,67,1,0,-0.10087938699999999
BAT总裁办,1792,2,2,-0.055869667000000005
知乎用户,23,1,2,-0.102027461
路易喵,27,1,1,-0.101923091
leemathew,0,2,0,-0.10262759099999999
你大爷,106,1,78,-0.099861776
屈金卫,0,1,0,-0.10262759099999999
Pure,4702,1,0,0.020059773
知乎用户,149,1,0,-0.098739795
Coler,1,1,4,-0.10260149800000001
懒懒tina,0,2,1,-0.10262759099999999
知乎用户,55,0,10,-0.101192498
皓轩,97,1,2,-0.100096609
penergy,53,1,35,-0.101244683
知乎用户,722,1,5,-0.08378874
邹晗,20,1,8,-0.102105739
知乎用户,682,1,17,-0.084832444
罗超,41406,1,8,0.977762235
yolo,6,1,1,-0.102471035
ZTYan,87,1,0,-0.100357535
阿狗ALgo,3,2,0,-0.102549313
Shaohua Yang,94,1,9,-0.10017488699999999
索隆的手戒,3,1,0,-0.102549313
知乎用户,11,1,2,-0.10234057199999999
xj007,22,0,32,-0.102053554
知乎用户,89,1,128,-0.10030535
Brando,0,2,0,-0.10262759099999999
钱武闻,300,1,4,-0.09479981300000001
赵丹,11609,0,2,0.200281299
Floyd Zhou,474,1,3,-0.090259702
知乎用户,5495,1,9,0.040751197
知乎用户,11,1,4,-0.10234057199999999
宋肇哲,147,1,5,-0.09879198
最爱吃面面,5,2,1,-0.102497128
chinue,8,2,1,-0.10241885
jb jb,27,0,7,-0.101923091
立夏之光,69,1,56,-0.10082720199999999
知乎用户,1429,1,11,-0.065341278
Yan Zhang,198,2,0,-0.09746125800000001
明仔识揸车,377,1,11,-0.092790684
如火而飞,68,1,47,-0.10085329400000001
donner chen,0,1,0,-0.10262759099999999
鱼罐头啊,362,1,30,-0.093182073
傪宿肆,39,1,10,-0.10160998
miracle,6,1,1,-0.102471035
知乎用户,263,0,2,-0.095765239
James,15,1,1,-0.102236202
小十一狼,0,2,0,-0.10262759099999999
祝北辰,2,1,12,-0.102575405
彭一洋,241,1,25,-0.096339276
Xinquan,106,1,3,-0.099861776
知乎用户,26434,0,41,0.5871039610000001
kiki小姐姐,521,0,2,-0.089033351
小赛TT,211,1,0,-0.097122054
知乎用户,7,1,0,-0.102444942
stucou,141,1,4,-0.098948535
于墨,19,1,19,-0.10213183099999999
CS-xhh,77,1,12,-0.10061846099999999
知乎用户,1999,1,30,-0.050468501
知乎用户,88,1,1,-0.100331443
李逍遥,22,1,1,-0.102053554
神之疯神,243,1,4,-0.09628709099999999
阿斑,61,1,1,-0.101035943
极客道,9,1,1,-0.10239275699999999
知乎用户,1,2,1,-0.10260149800000001
知乎用户,5895,1,446,0.051188234000000006
知乎用户,318,1,106,-0.09433014699999999
super JHG,63,1,0,-0.100983757
xiaohao,8,1,0,-0.10241885
vincentzlt,69,2,1,-0.10082720199999999
DoG A,2131,1,20,-0.047024279
张时霞,0,2,0,-0.10262759099999999
海泰迪,19,1,10,-0.10213183099999999
Climber.pI,17615,1,61,0.356993401
知乎用户,60,1,59,-0.101062035
无我,0,2,39,-0.10262759099999999
mingo,1,2,6,-0.10260149800000001
机器学习入坑者,52,2,1,-0.10127077599999999
功长真金,98,0,42,-0.100070517
Rider Flynn,2,1,4,-0.102575405
知乎用户,26,1,6,-0.10194918300000001
白嘉争鸣,62,1,1,-0.10100985
夏目,8,2,41,-0.10241885
天目,0,2,4,-0.10262759099999999
莲子,43,0,25,-0.10150560900000001
明明,605,1,3,-0.086841573
iksonaruto,1,2,22,-0.10260149800000001
maya,6,0,0,-0.102471035
何为人,1,2,0,-0.10260149800000001
知乎用户,62,1,1,-0.10100985
知乎用户,399,1,20,-0.092216647
优秀的e小调,24,1,32,-0.10200136800000001
知乎用户,279,1,49,-0.095347758
丁小七,0,1,0,-0.10262759099999999
李栋,70,1,13,-0.100801109
sean zhuh,225,1,63,-0.09675675800000001
欧阳明俊,4,1,0,-0.10252322
不鳥萬如一,423948,0,25,10.9592742
Chauncy,242,1,27,-0.09631318400000001
花潇,3209,0,43,-0.018896466
知乎用户,7,1,12,-0.102444942
Zzyzxd,29179,1,52,0.658728124
zxvf,13,1,0,-0.102288387
知乎用户,109,1,0,-0.09978349800000001
土豆儿,57,1,4,-0.10114031300000001
Gu3dball,20,1,0,-0.102105739
知乎用户,70,1,1,-0.100801109
苗广艺,420,1,36,-0.09166870199999999
colorreco,3,2,0,-0.102549313
陈子午,19,1,6,-0.10213183099999999
归零膏,19,1,23,-0.10213183099999999
周国睿,1305,1,9,-0.068576759
知乎用户,42,1,8,-0.10153170199999999
李远之,3,1,2,-0.102549313
猫尾巴被踩,3974,1,28,0.001064366
知乎用户,18,2,6,-0.102157924
Jiecheng Zhao,310,1,80,-0.09453888699999999
Mufasa,12,1,1,-0.10231448
杨杨杨,1,2,0,-0.10260149800000001
张大力,72,1,0,-0.100748924
Seventeen,1202,1,25,-0.07126429599999999
穆允翔,19,1,0,-0.10213183099999999
what,12,1,1,-0.10231448
几经相会得知夙愿,1820,0,4,-0.055139075
刘缙,3806,1,10,-0.003319189
知乎用户,233,1,0,-0.09654801699999999
张旭,250,1,0,-0.09610444300000001
知一声,56454,0,312,1.370403545
CDA数据分析师,1960,2,26,-0.051486112
知乎用户,77,0,0,-0.10061846099999999
LANSAN,1,2,1,-0.10260149800000001
Gao Alex,68,1,1,-0.10085329400000001
章孜,16004,1,10,0.314958237
飞龙,6786,1,63,0.074436732
李雁北,1617,1,2,-0.060435870999999995
知乎用户,145,1,0,-0.098844165
Zheng Jiansen,819,1,6,-0.081257759
知乎用户,47,1,2,-0.101401239
车联网,1,2,0,-0.10260149800000001
知乎用户,55,1,0,-0.101192498
知乎用户,76,1,1,-0.100644554
114514,3030,1,0,-0.02356704
何伟欣,1,1,0,-0.10260149800000001
piao lin,165,1,29,-0.09832231300000001
刘缘,417,1,46,-0.09174698
刘凤飞,24,1,11,-0.10200136800000001
毒奶,7,2,9,-0.102444942
太平洋电脑网,13187,2,10,0.241455408
知乎用户,4278,0,2,0.008996514
Daringtree,5,0,1,-0.102497128
loss又飞了,9,1,0,-0.10239275699999999
甲壳虫,6,2,3,-0.102471035
Lost,762,1,24,-0.082745036
Coder,36,1,8,-0.10168825699999999
潘奇,0,0,0,-0.10262759099999999
XiaoT,1,1,0,-0.10260149800000001
知乎用户,134,0,1,-0.09913118300000001
知乎用户,136,1,0,-0.099078998
专业拉网线,3,1,1,-0.102549313
Y200,3,0,0,-0.102549313
知乎用户,27754,1,0,0.621546181
丁小虾,631,1,25,-0.086163166
夏至,52,1,0,-0.10127077599999999
WilliamZhang,78,1,8,-0.100592369
灼若芙蕖,271,0,30,-0.095556498
王旭东,6,1,4,-0.102471035
知乎用户,8,1,0,-0.10241885
丁丛,46,2,0,-0.101427331
雪茉莉,250,0,3,-0.09610444300000001
Bravo Yeung,11269,1,5,0.191409818
Danny,5,1,0,-0.102497128
hao li,131,1,0,-0.099209461
Jesse,60,2,141,-0.101062035
keanuhrb,0,2,0,-0.10262759099999999
夏目,13,1,18,-0.102288387
